USNWR Rank,file date,Hospital,MS-DRG,MS-DRG TITLE,"DE-IDENTIFIED
MIN","DE-IDENTIFIED
MAX","Aetna Commercial A  VW
RATE","Aetna Commercial P
RATE","Aetna VHAN A VW
RATE","Aetna VHAN P
RATE","Aetna AWH A VW
RATE","Aetna AWH P
RATE","Aetna TN Preferred A VW
RATE","Aetna TN Preferred B
RATE","BLUE CROSS BLUE SHIELD OF TENNESSEE - P VUMC
RATE","CIGNA VUMCAO
RATE","HUMANA VUMCP
RATE","HUMANA VUMC
RATE","UNITED HEALTHCARE Comm
A",Aetna TRANSPLANT RATES MIN,Aetna TRANSPLANT RATES MAX,Humana NTN TRANSPLANT RATES MIN,Humana NTN TRANSPLANT RATES MAX,Optum TRANSPLANT RATES MIN,Optum TRANSPLANT RATES MAX,Wellcare of TN @100% TRANSPLANT RATES,BCBS MA @105% TRANSPLANT RATES,BCBS DSNP @105% TRANSPLANT RATES,VA CCN @100% TRANSPLANT RATES,Humana MA @ 100% TRANSPLANT RATES
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,518,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH MCC OR DISC DEVICE OR NEUROSTIMULATOR,"$14,235.89 ","$77,969.28 ","$54,757.35 ","$71,388.50 ","$39,516.91 ","$52,094.22 ","$39,004.35 ","$51,413.20 ","$48,384.47 ","$63,083.68 ","$62,358.61 ","$55,976.01 ","$77,092.77 ","$59,371.99 ","$62,614.14 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,"$7,654.33 ","$42,585.85 ","$29,907.78 ","$38,991.51 ","$21,583.64 ","$28,453.21 ","$21,303.69 ","$28,081.25 ","$26,426.99 ","$34,455.52 ","$33,528.85 ","$30,573.40 ","$42,107.11 ","$32,428.24 ","$34,199.06 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,520,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITHOUT CC/MCC,"$5,296.86 ","$30,832.70 ","$21,653.62 ","$28,230.36 ","$15,626.84 ","$20,600.49 ","$15,424.15 ","$20,331.19 ","$19,133.48 ","$24,946.24 ","$23,202.26 ","$22,135.54 ","$30,486.09 ","$23,478.47 ","$24,760.56 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,"$14,303.01 ","$66,638.14 ","$46,799.56 ","$61,013.74 ","$33,773.99 ","$44,523.46 ","$33,335.92 ","$43,941.41 ","$41,352.84 ","$53,915.84 ",,"$47,841.12 ","$65,889.02 ","$50,743.57 ","$53,514.53 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,"$10,220.91 ","$47,619.49 ","$33,442.88 ","$43,600.30 ","$24,134.83 ","$31,816.38 ","$23,821.79 ","$31,400.45 ","$29,550.66 ","$38,528.16 ",,"$34,187.17 ","$47,084.17 ","$36,261.26 ","$38,241.39 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,533,FRACTURES OF FEMUR WITH MCC,"$6,595.43 ","$64,079.68 ","$21,580.29 ","$28,134.75 ","$15,573.92 ","$20,530.73 ","$15,371.91 ","$20,262.33 ","$19,068.69 ","$24,861.76 ","$52,467.72 ","$22,060.57 ","$30,382.85 ","$23,398.96 ","$24,676.71 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,534,FRACTURES OF FEMUR WITHOUT MCC,"$3,681.97 ","$30,567.77 ","$12,047.44 ","$15,706.55 ","$8,694.32 ","$11,461.51 ","$8,581.55 ","$11,311.68 ","$10,645.31 ","$13,879.36 ","$25,028.55 ","$12,315.57 ","$16,961.57 ","$13,062.73 ","$13,776.05 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,535,FRACTURES OF HIP AND PELVIS WITH MCC,"$5,760.61 ","$49,958.28 ","$18,848.76 ","$24,573.59 ","$13,602.65 ","$17,932.05 ","$13,426.21 ","$17,697.63 ","$16,655.07 ","$21,714.88 ","$40,905.28 ","$19,268.25 ","$26,537.14 ","$20,437.23 ","$21,553.25 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,"$3,602.60 ","$30,851.25 ","$11,787.73 ","$15,367.96 ","$8,506.89 ","$11,214.43 ","$8,396.55 ","$11,067.83 ","$10,415.83 ","$13,580.16 ","$25,260.65 ","$12,050.08 ","$16,595.93 ","$12,781.14 ","$13,479.08 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,537,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITH CC/MCC","$3,449.28 ","$20,299.90 ","$14,256.50 ","$18,586.54 ","$10,288.53 ","$13,563.13 ","$10,155.08 ","$13,385.82 ","$12,597.27 ","$16,424.32 ","$15,109.16 ","$14,573.78 ","$20,071.69 ","$15,457.95 ","$16,302.07 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,538,"SPRAINS, STRAINS, AND DISLOCATIONS OF HIP, PELVIS AND THIGH WITHOUT CC/MCC","$2,033.04 ","$15,692.61 ","$11,020.83 ","$14,368.12 ","$7,953.44 ","$10,484.83 ","$7,850.27 ","$10,347.76 ","$9,738.18 ","$12,696.64 ","$8,905.46 ","$11,266.10 ","$15,516.20 ","$11,949.60 ","$12,602.14 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,539,OSTEOMYELITIS WITH MCC,"$6,641.53 ","$42,226.92 ","$29,655.71 ","$38,662.88 ","$21,401.73 ","$28,213.40 ","$21,124.14 ","$27,844.57 ","$26,204.26 ","$34,165.12 ","$29,092.40 ","$30,315.72 ","$41,752.22 ","$32,154.93 ","$33,910.82 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,540,OSTEOMYELITIS WITH CC,"$4,554.58 ","$28,176.66 ","$19,788.30 ","$25,798.49 ","$14,280.68 ","$18,825.89 ","$14,095.45 ","$18,579.78 ","$17,485.25 ","$22,797.28 ","$19,950.76 ","$20,228.70 ","$27,859.91 ","$21,455.95 ","$22,627.60 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,541,OSTEOMYELITIS WITHOUT CC/MCC,"$2,978.90 ","$18,285.57 ","$12,841.85 ","$16,742.23 ","$9,267.62 ","$12,217.28 ","$9,147.41 ","$12,057.57 ","$11,347.26 ","$14,794.56 ","$13,048.72 ","$13,127.65 ","$18,080.01 ","$13,924.09 ","$14,684.44 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,542,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH MCC,"$8,428.95 ","$54,051.22 ","$27,579.57 ","$35,956.16 ","$19,903.43 ","$26,238.23 ","$19,645.27 ","$25,895.22 ","$24,369.74 ","$31,773.28 ","$44,256.53 ","$28,193.37 ","$38,829.22 ","$29,903.82 ","$31,536.79 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,543,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITH CC,"$4,871.17 ","$27,601.26 ","$15,938.49 ","$20,779.41 ","$11,502.38 ","$15,163.32 ","$11,353.19 ","$14,965.10 ","$14,083.51 ","$18,362.08 ","$22,599.60 ","$16,293.22 ","$22,439.78 ","$17,281.70 ","$18,225.41 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,544,PATHOLOGICAL FRACTURES AND MUSCULOSKELETAL AND CONNECTIVE TISSUE MALIGNANCY WITHOUT CC/MCC,"$3,613.77 ","$21,742.83 ","$11,858.01 ","$15,459.58 ","$8,557.61 ","$11,281.29 ","$8,446.61 ","$11,133.81 ","$10,477.92 ","$13,661.12 ","$17,802.78 ","$12,121.92 ","$16,694.87 ","$12,857.33 ","$13,559.44 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,545,CONNECTIVE TISSUE DISORDERS WITH MCC,"$8,023.38 ","$54,371.62 ","$38,184.86 ","$49,782.54 ","$27,556.99 ","$36,327.73 ","$27,199.56 ","$35,852.83 ","$33,740.75 ","$43,991.20 ","$35,145.43 ","$39,034.69 ","$53,760.40 ","$41,402.87 ","$43,663.77 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,546,CONNECTIVE TISSUE DISORDERS WITH CC,"$4,244.55 ","$26,247.17 ","$18,433.23 ","$24,031.85 ","$13,302.77 ","$17,536.72 ","$13,130.22 ","$17,307.47 ","$16,287.89 ","$21,236.16 ","$18,592.75 ","$18,843.47 ","$25,952.11 ","$19,986.68 ","$21,078.10 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,547,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,"$3,860.12 ","$21,481.74 ","$12,725.74 ","$16,590.86 ","$9,183.83 ","$12,106.82 ","$9,064.71 ","$11,948.55 ","$11,244.67 ","$14,660.80 ","$17,589.00 ","$13,008.96 ","$17,916.55 ","$13,798.20 ","$14,551.68 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,548,SEPTIC ARTHRITIS WITH MCC,"$6,474.66 ","$44,149.89 ","$31,006.20 ","$40,423.54 ","$22,376.34 ","$29,498.21 ","$22,086.11 ","$29,112.58 ","$27,397.57 ","$35,720.96 ","$28,361.48 ","$31,696.26 ","$43,653.57 ","$33,619.23 ","$35,455.08 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,549,SEPTIC ARTHRITIS WITH CC,"$3,883.87 ","$27,123.82 ","$19,048.89 ","$24,834.51 ","$13,747.07 ","$18,122.44 ","$13,568.77 ","$17,885.53 ","$16,831.90 ","$21,945.44 ","$17,012.82 ","$19,472.84 ","$26,818.90 ","$20,654.23 ","$21,782.10 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,550,SEPTIC ARTHRITIS WITHOUT CC/MCC,"$3,194.57 ","$19,201.37 ","$13,485.01 ","$17,580.74 ","$9,731.77 ","$12,829.16 ","$9,605.54 ","$12,661.45 ","$11,915.57 ","$15,535.52 ","$13,993.43 ","$13,785.13 ","$18,985.52 ","$14,621.45 ","$15,419.89 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,551,MEDICAL BACK PROBLEMS WITH MCC,"$7,209.98 ","$50,144.78 ","$24,796.10 ","$32,327.28 ","$17,894.68 ","$23,590.14 ","$17,662.57 ","$23,281.75 ","$21,910.23 ","$28,566.56 ","$41,057.98 ","$25,347.95 ","$34,910.38 ","$26,885.78 ","$28,353.93 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,552,MEDICAL BACK PROBLEMS WITHOUT MCC,"$4,345.19 ","$20,491.33 ","$14,390.93 ","$18,761.81 ","$10,385.55 ","$13,691.03 ","$10,250.84 ","$13,512.05 ","$12,716.06 ","$16,579.20 ","$15,976.49 ","$14,711.21 ","$20,260.97 ","$15,603.72 ","$16,455.80 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,553,BONE DISEASES AND ARTHROPATHIES WITH MCC,"$5,921.69 ","$59,648.56 ","$19,375.82 ","$25,260.73 ","$13,983.01 ","$18,433.47 ","$13,801.64 ","$18,192.50 ","$17,120.78 ","$22,322.08 ","$48,839.57 ","$19,807.04 ","$27,279.18 ","$21,008.70 ","$22,155.93 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,"$3,690.38 ","$35,245.07 ","$12,074.94 ","$15,742.40 ","$8,714.16 ","$11,487.67 ","$8,601.13 ","$11,337.50 ","$10,669.61 ","$13,911.04 ","$28,858.26 ","$12,343.68 ","$17,000.29 ","$13,092.55 ","$13,807.50 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,555,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC,"$4,657.76 ","$29,644.99 ","$20,819.50 ","$27,142.89 ","$15,024.87 ","$19,806.94 ","$14,829.99 ","$19,548.00 ","$18,396.44 ","$23,985.28 ","$20,402.76 ","$21,282.85 ","$29,311.73 ","$22,574.05 ","$23,806.75 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,556,SIGNS AND SYMPTOMS OF MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT MCC,"$2,114.38 ","$17,539.44 ","$12,317.85 ","$16,059.08 ","$8,889.46 ","$11,718.76 ","$8,774.16 ","$11,565.57 ","$10,884.24 ","$14,190.88 ","$9,261.76 ","$12,591.99 ","$17,342.27 ","$13,355.92 ","$14,085.25 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,557,"TENDONITIS, MYOSITIS AND BURSITIS WITH MCC","$4,998.46 ","$30,321.51 ","$21,294.61 ","$27,762.31 ","$15,367.75 ","$20,258.94 ","$15,168.42 ","$19,994.10 ","$18,816.26 ","$24,532.64 ","$21,895.14 ","$21,768.54 ","$29,980.64 ","$23,089.20 ","$24,350.04 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,558,"TENDONITIS, MYOSITIS AND BURSITIS WITHOUT MCC","$2,902.68 ","$18,670.60 ","$13,112.25 ","$17,094.76 ","$9,462.76 ","$12,474.53 ","$9,340.02 ","$12,311.46 ","$11,586.19 ","$15,106.08 ","$12,714.82 ","$13,404.07 ","$18,460.71 ","$14,217.28 ","$14,993.64 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH MCC","$8,585.56 ","$58,415.21 ","$28,535.91 ","$37,202.96 ","$20,593.60 ","$27,148.06 ","$20,326.49 ","$26,793.16 ","$25,214.78 ","$32,875.04 ","$47,829.71 ","$29,170.99 ","$40,175.65 ","$30,940.75 ","$32,630.35 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,560,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITH CC","$4,972.27 ","$52,176.33 ","$16,444.16 ","$21,438.66 ","$11,867.31 ","$15,644.40 ","$11,713.38 ","$15,439.88 ","$14,530.32 ","$18,944.64 ","$42,721.39 ","$16,810.14 ","$23,151.71 ","$17,829.98 ","$18,803.63 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,561,"AFTERCARE, MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE WITHOUT CC/MCC","$3,561.35 ","$41,210.42 ","$12,085.63 ","$15,756.34 ","$8,721.88 ","$11,497.85 ","$8,608.75 ","$11,347.54 ","$10,679.06 ","$13,923.36 ","$33,742.63 ","$12,354.61 ","$17,015.34 ","$13,104.14 ","$13,819.73 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC","$6,418.92 ","$39,191.30 ","$21,510.02 ","$28,043.14 ","$15,523.20 ","$20,463.87 ","$15,321.86 ","$20,196.35 ","$19,006.59 ","$24,780.80 ","$32,089.40 ","$21,988.74 ","$30,283.91 ","$23,322.76 ","$24,596.35 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC","$3,923.84 ","$20,991.88 ","$13,303.21 ","$17,343.72 ","$9,600.57 ","$12,656.21 ","$9,476.05 ","$12,490.76 ","$11,754.93 ","$15,326.08 ","$17,187.91 ","$13,599.28 ","$18,729.57 ","$14,424.33 ","$15,212.01 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,564,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH MCC,"$7,067.93 ","$48,257.45 ","$23,126.32 ","$30,150.35 ","$16,689.65 ","$22,001.57 ","$16,473.17 ","$21,713.95 ","$20,434.79 ","$26,642.88 ","$39,512.65 ","$23,641.01 ","$32,559.51 ","$25,075.28 ","$26,444.57 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,565,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITH CC,"$4,672.07 ","$27,894.68 ","$15,373.25 ","$20,042.48 ","$11,094.46 ","$14,625.56 ","$10,950.56 ","$14,434.37 ","$13,584.04 ","$17,710.88 ","$22,839.85 ","$15,715.39 ","$21,643.96 ","$16,668.82 ","$17,579.05 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,566,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE DIAGNOSES WITHOUT CC/MCC,"$3,508.75 ","$24,134.94 ","$11,480.67 ","$14,967.63 ","$8,285.29 ","$10,922.30 ","$8,177.82 ","$10,779.52 ","$10,144.50 ","$13,226.40 ","$19,761.42 ","$11,736.18 ","$16,163.61 ","$12,448.19 ","$13,127.95 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,570,SKIN DEBRIDEMENT WITH MCC,"$11,693.44 ","$62,557.88 ","$43,330.16 ","$56,490.59 ","$31,270.21 ","$41,222.78 ","$30,864.62 ","$40,683.89 ","$38,287.21 ","$49,918.88 ","$51,221.69 ","$44,294.50 ","$61,004.45 ","$46,981.78 ","$49,547.32 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,571,SKIN DEBRIDEMENT WITH CC,"$7,170.47 ","$38,360.78 ","$24,944.29 ","$32,520.48 ","$18,001.62 ","$23,731.12 ","$17,768.13 ","$23,420.88 ","$22,041.17 ","$28,737.28 ","$31,409.37 ","$25,499.44 ","$35,119.01 ","$27,046.45 ","$28,523.38 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,572,SKIN DEBRIDEMENT WITHOUT CC/MCC,"$4,588.51 ","$24,547.72 ","$16,844.42 ","$21,960.48 ","$12,156.17 ","$16,025.19 ","$11,998.49 ","$15,815.69 ","$14,884.00 ","$19,405.76 ","$20,099.39 ","$17,219.30 ","$23,715.23 ","$18,263.97 ","$19,261.32 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,573,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH MCC,"$21,181.87 ","$120,452.89 ","$84,593.33 ","$110,286.40 ","$61,048.73 ","$80,479.12 ","$60,256.90 ","$79,427.03 ","$74,748.01 ","$97,456.48 ","$92,784.59 ","$86,476.01 ","$119,098.80 ","$91,722.38 ","$96,731.09 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,574,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITH CC,"$7,195.57 ","$70,621.11 ","$49,596.78 ","$64,660.54 ","$35,792.66 ","$47,184.63 ","$35,328.41 ","$46,567.80 ","$43,824.50 ","$57,138.40 ","$31,519.32 ","$50,700.59 ","$69,827.22 ","$53,776.52 ","$56,713.11 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,575,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,"$5,976.40 ","$38,317.91 ","$26,910.44 ","$35,083.80 ","$19,420.54 ","$25,601.64 ","$19,168.64 ","$25,266.96 ","$23,778.49 ","$31,002.40 ","$26,178.89 ","$27,509.35 ","$37,887.15 ","$29,178.30 ","$30,771.64 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,576,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC,"$11,511.24 ","$110,072.36 ","$77,303.15 ","$100,782.01 ","$55,787.60 ","$73,543.49 ","$55,064.01 ","$72,582.07 ","$68,306.29 ","$89,057.76 ","$50,423.58 ","$79,023.58 ","$108,834.96 ","$83,817.82 ","$88,394.89 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,577,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC,"$8,735.92 ","$55,413.59 ","$38,916.63 ","$50,736.57 ","$28,085.09 ","$37,023.91 ","$27,720.81 ","$36,539.91 ","$34,387.35 ","$44,834.24 ","$38,266.62 ","$39,782.75 ","$54,790.65 ","$42,196.31 ","$44,500.53 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,578,SKIN GRAFT EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC,"$4,333.33 ","$34,689.51 ","$24,362.23 ","$31,761.64 ","$17,581.57 ","$23,177.37 ","$17,353.53 ","$22,874.38 ","$21,526.86 ","$28,066.72 ","$18,981.63 ","$24,904.43 ","$34,299.54 ","$26,415.34 ","$27,857.81 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,579,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH MCC","$12,093.63 ","$64,698.85 ","$44,728.00 ","$58,312.99 ","$32,279.00 ","$42,552.65 ","$31,860.32 ","$41,996.36 ","$39,522.37 ","$51,529.28 ","$52,974.68 ","$45,723.45 ","$62,972.47 ","$48,497.43 ","$51,145.74 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,580,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITH CC","$5,145.80 ","$34,872.23 ","$24,490.56 ","$31,928.94 ","$17,674.18 ","$23,299.46 ","$17,444.93 ","$22,994.87 ","$21,640.25 ","$28,214.56 ","$22,540.56 ","$25,035.61 ","$34,480.21 ","$26,554.49 ","$28,004.55 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,581,"OTHER SKIN, SUBCUTANEOUS TISSUE AND BREAST PROCEDURES WITHOUT CC/MCC","$4,459.29 ","$27,406.60 ","$19,247.49 ","$25,093.43 ","$13,890.40 ","$18,311.39 ","$13,710.23 ","$18,072.01 ","$17,007.39 ","$22,174.24 ","$19,533.38 ","$19,675.86 ","$27,098.51 ","$20,869.56 ","$22,009.19 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,582,MASTECTOMY FOR MALIGNANCY WITH CC/MCC,"$5,397.72 ","$35,709.72 ","$25,078.72 ","$32,695.75 ","$18,098.64 ","$23,859.01 ","$17,863.89 ","$23,547.11 ","$22,159.96 ","$28,892.16 ","$23,644.07 ","$25,636.87 ","$35,308.29 ","$27,192.22 ","$28,677.11 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,583,MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC,"$5,138.83 ","$33,534.42 ","$23,551.02 ","$30,704.05 ","$16,996.14 ","$22,405.61 ","$16,775.69 ","$22,112.71 ","$20,810.06 ","$27,132.16 ","$22,510.02 ","$24,075.17 ","$33,157.44 ","$25,535.77 ","$26,930.21 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,584,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITH CC/MCC","$6,989.66 ","$39,814.52 ","$27,961.49 ","$36,454.09 ","$20,179.06 ","$26,601.58 ","$19,917.32 ","$26,253.82 ","$24,707.22 ","$32,213.28 ","$30,617.37 ","$28,583.80 ","$39,366.93 ","$30,317.93 ","$31,973.51 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,585,"BREAST BIOPSY, LOCAL EXCISION AND OTHER BREAST PROCEDURES WITHOUT CC/MCC","$5,446.06 ","$37,900.25 ","$26,617.12 ","$34,701.39 ","$19,208.86 ","$25,322.59 ","$18,959.71 ","$24,991.55 ","$23,519.31 ","$30,664.48 ","$23,855.81 ","$27,209.50 ","$37,474.19 ","$28,860.26 ","$30,436.24 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,592,SKIN ULCERS WITH MCC,"$4,928.74 ","$36,690.79 ","$25,767.72 ","$33,594.00 ","$18,595.87 ","$24,514.50 ","$18,354.67 ","$24,194.02 ","$22,768.76 ","$29,685.92 ","$21,589.74 ","$26,341.19 ","$36,278.32 ","$27,939.27 ","$29,464.96 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,593,SKIN ULCERS WITH CC,"$3,162.96 ","$24,728.81 ","$17,366.89 ","$22,641.65 ","$12,533.22 ","$16,522.25 ","$12,370.66 ","$16,306.26 ","$15,345.66 ","$20,007.68 ","$13,854.98 ","$17,753.41 ","$24,450.82 ","$18,830.48 ","$19,858.76 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,594,SKIN ULCERS WITHOUT CC/MCC,"$2,993.31 ","$17,809.18 ","$12,507.28 ","$16,306.05 ","$9,026.17 ","$11,898.99 ","$8,909.09 ","$11,743.43 ","$11,051.63 ","$14,409.12 ","$13,111.84 ","$12,785.64 ","$17,608.98 ","$13,561.32 ","$14,301.87 ",,,,,,,,,,,
20,Standard Charges 12/20/21,VANDERBILT UNIVERSITY MEDICAL CENTER,595,MAJOR SKIN DISORDERS WITH MCC,"$6,653.61 ","$43,769.21 ","$30,738.85 ","$40,075.00 ","$22,183.40 ","$29,243.86 ","$21,895.67 ","$28,861.56 ","$27,161.34 ","$35,412.96 ","$29,145.34 ","$31,422.97 ","$43,277.17 ","$33,329.35 ","$35,149.37 ",,,,,,,,,,,
