USNWR Rank,file_create_date,name,code,code type,code description,payer,gross charge,de-identified minimum negotiated charge,payer-specific negotiated charge,de-identified maximum negotiated charge,discounted cash price
17 (tie),8/30/2021,Barnes-Jewish Hospital,177,ms-drg,respiratory infections and inflammations with mcc,ACCESS CHOICE PPO,39035.3,14638.83,19025.75,36120.11,23421.18
17 (tie),8/30/2021,Barnes-Jewish Hospital,177,ms-drg,respiratory infections and inflammations with mcc,AETNA MCR GOLD,39035.3,14638.83,15308.25,36120.11,23421.18
17 (tie),8/30/2021,Barnes-Jewish Hospital,177,ms-drg,respiratory infections and inflammations with mcc,AETNA MEDICARE,39035.3,14638.83,15875.8,36120.11,23421.18
17 (tie),8/30/2021,Barnes-Jewish Hospital,177,ms-drg,respiratory infections and inflammations with mcc,CIGNA OPEN ACCESS,39035.3,14638.83,21456.95,36120.11,23421.18
17 (tie),8/30/2021,Barnes-Jewish Hospital,177,ms-drg,respiratory infections and inflammations with mcc,CONNECT NETWORK,39035.3,14638.83,16030.8,36120.11,23421.18
17 (tie),8/30/2021,Barnes-Jewish Hospital,177,ms-drg,respiratory infections and inflammations with mcc,UHC,39035.3,14638.83,16168.62,36120.11,23421.18
17 (tie),8/30/2021,Barnes-Jewish Hospital,177,ms-drg,respiratory infections and inflammations with mcc,UHC MEDICARE,39035.3,14638.83,14638.83,36120.11,23421.18
17 (tie),8/30/2021,Barnes-Jewish Hospital,178,ms-drg,respiratory infections and inflammations with cc,AETNA LOCAL NON LOCAL,24277.32,9379.76,14081,24551.45,14566.39
17 (tie),8/30/2021,Barnes-Jewish Hospital,178,ms-drg,respiratory infections and inflammations with cc,TRICARE,24277.32,9379.76,9379.76,24551.45,14566.39
17 (tie),8/30/2021,Barnes-Jewish Hospital,178,ms-drg,respiratory infections and inflammations with cc,UHC MEDICARE,24277.32,9379.76,12128.03,24551.45,14566.39
17 (tie),8/30/2021,Barnes-Jewish Hospital,179,ms-drg,respiratory infections and inflammations without cc/mcc,ACCESS PPO,14946.25,17606.76,17606.76,17606.76,8967.75
17 (tie),8/30/2021,Barnes-Jewish Hospital,180,ms-drg,respiratory neoplasms with mcc,CONNECT NETWORK,45672.09,8246,8246,69513.3,27403.25
17 (tie),8/30/2021,Barnes-Jewish Hospital,180,ms-drg,respiratory neoplasms with mcc,UHC,45672.09,8246,25170,69513.3,27403.25
17 (tie),8/30/2021,Barnes-Jewish Hospital,181,ms-drg,respiratory neoplasms with cc,UHC MEDICARE,32838.96,8366.82,9543.88,30439.59,19703.38
17 (tie),8/30/2021,Barnes-Jewish Hospital,183,ms-drg,major chest trauma with mcc,UHC,50277.6,44230.09,44230.09,44230.09,30166.56
17 (tie),8/30/2021,Barnes-Jewish Hospital,184,ms-drg,major chest trauma with cc,TRICARE,42777.25,6921.35,6921.35,18553.82,25666.35
17 (tie),8/30/2021,Barnes-Jewish Hospital,184,ms-drg,major chest trauma with cc,UHC MEDICARE,42777.25,6921.35,8539.78,18553.82,25666.35
17 (tie),8/30/2021,Barnes-Jewish Hospital,189,ms-drg,pulmonary edema and respiratory failure,CONNECT NETWORK,30704.98,10235.55,10378,24053.15,18422.99
17 (tie),8/30/2021,Barnes-Jewish Hospital,191,ms-drg,chronic obstructive pulmonary disease with cc,UHC MEDICARE,17783.45,7880.29,7880.29,17372,10670.07
17 (tie),8/30/2021,Barnes-Jewish Hospital,193,ms-drg,simple pneumonia and pleurisy with mcc,ACCESS CHOICE PPO,30165.65,10836.52,21807.5,33788.56,18099.39
17 (tie),8/30/2021,Barnes-Jewish Hospital,193,ms-drg,simple pneumonia and pleurisy with mcc,ACCESS PPO,30165.65,10836.52,33788.56,33788.56,18099.39
17 (tie),8/30/2021,Barnes-Jewish Hospital,193,ms-drg,simple pneumonia and pleurisy with mcc,UHC,30165.65,10836.52,15047.64,33788.56,18099.39
17 (tie),8/30/2021,Barnes-Jewish Hospital,194,ms-drg,simple pneumonia and pleurisy with cc,ACCESS CHOICE PPO,21644.15,7776.34,14235.97,18434.25,12986.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,194,ms-drg,simple pneumonia and pleurisy with cc,ACCESS PPO,21644.15,7776.34,18434.25,18434.25,12986.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,194,ms-drg,simple pneumonia and pleurisy with cc,UHC,21644.15,7776.34,14907,18434.25,12986.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,194,ms-drg,simple pneumonia and pleurisy with cc,UHC MEDICARE,21644.15,7776.34,7776.34,18434.25,12986.49
17 (tie),8/30/2021,Barnes-Jewish Hospital,196,ms-drg,interstitial lung disease with mcc,CONNECT NETWORK,41321.9,13637.47,19219.14,30226.76,24793.14
17 (tie),8/30/2021,Barnes-Jewish Hospital,196,ms-drg,interstitial lung disease with mcc,UHC MEDICARE,41321.9,13637.47,13637.47,30226.76,24793.14
17 (tie),8/30/2021,Barnes-Jewish Hospital,202,ms-drg,bronchitis and asthma with cc/mcc,ACCESS PPO,23125.7,8235.05,17531.03,17531.03,13875.42
17 (tie),8/30/2021,Barnes-Jewish Hospital,202,ms-drg,bronchitis and asthma with cc/mcc,UHC,23125.7,8235.05,11326,17531.03,13875.42
17 (tie),8/30/2021,Barnes-Jewish Hospital,202,ms-drg,bronchitis and asthma with cc/mcc,UHC MEDICARE,23125.7,8235.05,8235.05,17531.03,13875.42
17 (tie),8/30/2021,Barnes-Jewish Hospital,204,ms-drg,respiratory signs and symptoms,UHC,18946.95,8551,8551,8551,11368.17
17 (tie),8/30/2021,Barnes-Jewish Hospital,205,ms-drg,other respiratory system diagnoses with mcc,HEALTHLINK HMO,41637.64,11300.84,29644.98,29644.98,24982.58
17 (tie),8/30/2021,Barnes-Jewish Hospital,205,ms-drg,other respiratory system diagnoses with mcc,UHC MEDICARE,41637.64,11300.84,13326.51,29644.98,24982.58
17 (tie),8/30/2021,Barnes-Jewish Hospital,206,ms-drg,other respiratory system diagnoses without mcc,UHC,42552.5,7534.97,20766.44,20766.44,25531.5
17 (tie),8/30/2021,Barnes-Jewish Hospital,206,ms-drg,other respiratory system diagnoses without mcc,UHC MEDICARE,42552.5,7534.97,7534.97,20766.44,25531.5
17 (tie),8/30/2021,Barnes-Jewish Hospital,207,ms-drg,respiratory system diagnosis with ventilator support >96 hours,UHC MEDICARE,152871.5,43856.8,43856.8,124496.69,91722.9
17 (tie),8/30/2021,Barnes-Jewish Hospital,208,ms-drg,respiratory system diagnosis with ventilator support <=96 hours,BL CHOICE PRF PPO IL,69824.85,11888,53250.61,57939.11,41894.91
17 (tie),8/30/2021,Barnes-Jewish Hospital,208,ms-drg,respiratory system diagnosis with ventilator support <=96 hours,CONNECT NETWORK,69824.85,11888,11888,57939.11,41894.91
17 (tie),8/30/2021,Barnes-Jewish Hospital,208,ms-drg,respiratory system diagnosis with ventilator support <=96 hours,UHC MEDICARE,69824.85,11888,19000.89,57939.11,41894.91
17 (tie),8/30/2021,Barnes-Jewish Hospital,216,ms-drg,Cardiac valve and other major cardiothoracic procedures,UHC MEDICARE,311154.49,82932.99,82932.99,82932.99,186692.69
17 (tie),8/30/2021,Barnes-Jewish Hospital,217,ms-drg,cardiac valve and other major cardiothoracic procedures with cardiac catheterization with cc,UHC MEDICARE,229111.43,50702.92,50702.92,164708.7,137466.86
17 (tie),8/30/2021,Barnes-Jewish Hospital,219,ms-drg,cardiac valve and other major cardiothoracic procedures without cardiac catheterization with mcc,ADVANTRA,211843.17,48091.5,104729.21,298414.37,127105.9
17 (tie),8/30/2021,Barnes-Jewish Hospital,219,ms-drg,cardiac valve and other major cardiothoracic procedures without cardiac catheterization with mcc,BL CHOICE PRF PPO IL,211843.17,48091.5,143442.67,298414.37,127105.9
17 (tie),8/30/2021,Barnes-Jewish Hospital,219,ms-drg,cardiac valve and other major cardiothoracic procedures without cardiac catheterization with mcc,UHC,211843.17,48091.5,117853,298414.37,127105.9
17 (tie),8/30/2021,Barnes-Jewish Hospital,219,ms-drg,cardiac valve and other major cardiothoracic procedures without cardiac catheterization with mcc,VA FEE BASIS,211843.17,48091.5,58727.66,298414.37,127105.9
17 (tie),8/30/2021,Barnes-Jewish Hospital,220,ms-drg,cardiac valve and other major cardiothoracic procedures without cardiac catheterization with cc,CIGNA OPEN ACCESS,154749.87,40819.78,95990.65,111113,92849.92
17 (tie),8/30/2021,Barnes-Jewish Hospital,220,ms-drg,cardiac valve and other major cardiothoracic procedures without cardiac catheterization with cc,UHC MEDICARE,154749.87,40819.78,40819.78,111113,92849.92
17 (tie),8/30/2021,Barnes-Jewish Hospital,235,ms-drg,coronary bypass without cardiac catheterization with mcc,ACCESS PPO,154204.41,36339.46,117205.93,134848.95,92522.65
17 (tie),8/30/2021,Barnes-Jewish Hospital,235,ms-drg,coronary bypass without cardiac catheterization with mcc,UHC MEDICARE,154204.41,36339.46,36339.46,134848.95,92522.65
17 (tie),8/30/2021,Barnes-Jewish Hospital,242,ms-drg,permanent cardiac pacemaker implant with mcc,UHC MEDICARE,84367.76,28838.67,28838.67,28838.67,50620.66
17 (tie),8/30/2021,Barnes-Jewish Hospital,243,ms-drg,permanent cardiac pacemaker implant with cc,UHC MEDICARE,57115.79,20144.14,20144.14,20144.14,34269.47
17 (tie),8/30/2021,Barnes-Jewish Hospital,246,ms-drg,percutaneous cardiovascular procedures with drug-eluting stent with mcc or 4+ arteries or stents,ACCESS PPO,101863.59,24681.18,60798.73,60798.73,61118.15
17 (tie),8/30/2021,Barnes-Jewish Hospital,246,ms-drg,percutaneous cardiovascular procedures with drug-eluting stent with mcc or 4+ arteries or stents,CIGNA OPEN ACCESS,101863.59,24681.18,46441,60798.73,61118.15
17 (tie),8/30/2021,Barnes-Jewish Hospital,246,ms-drg,percutaneous cardiovascular procedures with drug-eluting stent with mcc or 4+ arteries or stents,UHC MEDICARE,101863.59,24681.18,24792.93,60798.73,61118.15
17 (tie),8/30/2021,Barnes-Jewish Hospital,247,ms-drg,percutaneous cardiovascular procedures with drug-eluting stent without mcc,ACCESS CHOICE PPO,76179.8,16345.35,33800.94,48407,45707.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,247,ms-drg,percutaneous cardiovascular procedures with drug-eluting stent without mcc,ACCESS PPO,76179.8,16345.35,40673.13,48407,45707.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,247,ms-drg,percutaneous cardiovascular procedures with drug-eluting stent without mcc,CIGNA OPEN ACCESS,76179.8,16345.35,29784,48407,45707.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,247,ms-drg,percutaneous cardiovascular procedures with drug-eluting stent without mcc,UHC MEDICARE,76179.8,16345.35,16345.35,48407,45707.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,252,ms-drg,other vascular procedures with mcc,UHC MEDICARE,90733.18,25050.05,25678.28,63106.27,54439.91
17 (tie),8/30/2021,Barnes-Jewish Hospital,253,ms-drg,other vascular procedures with cc,ACCESS PPO,74447.22,19364.41,47992.62,63487.78,44668.33
17 (tie),8/30/2021,Barnes-Jewish Hospital,253,ms-drg,other vascular procedures with cc,AETNA MCR GOLD,74447.22,19364.41,19364.41,63487.78,44668.33
17 (tie),8/30/2021,Barnes-Jewish Hospital,253,ms-drg,other vascular procedures with cc,CONNECT NETWORK,74447.22,19364.41,63487.78,63487.78,44668.33
17 (tie),8/30/2021,Barnes-Jewish Hospital,253,ms-drg,other vascular procedures with cc,UHC MEDICARE,74447.22,19364.41,20113.34,63487.78,44668.33
17 (tie),8/30/2021,Barnes-Jewish Hospital,254,ms-drg,other vascular procedures without cc/mcc,UHC,52455.12,14396.31,36659,36659,31473.07
17 (tie),8/30/2021,Barnes-Jewish Hospital,268,ms-drg,aortic and heart assist procedures except pulsation balloon with mcc,UHC MEDICARE,174546,50821.16,50821.16,50821.16,104727.6
17 (tie),8/30/2021,Barnes-Jewish Hospital,270,ms-drg,other major cardiovascular procedures with mcc,ACCESS CHOICE PPO,138892.75,43008.14,183715.55,183715.55,83335.65
17 (tie),8/30/2021,Barnes-Jewish Hospital,271,ms-drg,other major cardiovascular procedures with cc,ACCESS CHOICE PPO,91658.85,27656.36,52481.33,65299,54995.31
17 (tie),8/30/2021,Barnes-Jewish Hospital,271,ms-drg,other major cardiovascular procedures with cc,UHC,91658.85,27656.36,65299,65299,54995.31
17 (tie),8/30/2021,Barnes-Jewish Hospital,271,ms-drg,other major cardiovascular procedures with cc,UHC MEDICARE,91658.85,27656.36,27656.36,65299,54995.31
17 (tie),8/30/2021,Barnes-Jewish Hospital,272,ms-drg,other major cardiovascular procedures without cc/mcc,UHC,88807.54,20585.3,27378.23,27378.23,53284.52
17 (tie),8/30/2021,Barnes-Jewish Hospital,272,ms-drg,other major cardiovascular procedures without cc/mcc,UHC MEDICARE,88807.54,20585.3,20585.3,27378.23,53284.52
17 (tie),8/30/2021,Barnes-Jewish Hospital,273,ms-drg,percutaneous and other intracardiac procedures with mcc,UHC,146203.05,28780.72,53983,53983,87721.83
17 (tie),8/30/2021,Barnes-Jewish Hospital,274,ms-drg,percutaneous and other intracardiac procedures without mcc,ACCESS CHOICE PPO,117790.18,22742.98,62288.09,62288.09,70674.11
17 (tie),8/30/2021,Barnes-Jewish Hospital,280,ms-drg,"acute myocardial infarction, discharged alive with mcc",AETNA MCR GOLD,37861.18,13300.41,13303.49,24504.51,22716.71
17 (tie),8/30/2021,Barnes-Jewish Hospital,281,ms-drg,"acute myocardial infarction, discharged alive with cc",UHC MEDICARE,26782.59,8471.13,8471.13,18611,16069.55
17 (tie),8/30/2021,Barnes-Jewish Hospital,283,ms-drg,"acute myocardial infarction, expired with mcc",UHC MEDICARE,53858.32,14425.97,14425.97,14425.97,32314.99
17 (tie),8/30/2021,Barnes-Jewish Hospital,286,ms-drg,"circulatory disorders except ami, with cardiac catheterization with mcc",ACCESS PPO,58882.7,17135,42184.28,42184.28,35329.62
17 (tie),8/30/2021,Barnes-Jewish Hospital,286,ms-drg,"circulatory disorders except ami, with cardiac catheterization with mcc",ADVANTRA,58882.7,17135,18282.4,42184.28,35329.62
17 (tie),8/30/2021,Barnes-Jewish Hospital,286,ms-drg,"circulatory disorders except ami, with cardiac catheterization with mcc",CIGNA OPEN ACCESS,58882.7,17135,31779.5,42184.28,35329.62
17 (tie),8/30/2021,Barnes-Jewish Hospital,286,ms-drg,"circulatory disorders except ami, with cardiac catheterization with mcc",UHC,58882.7,17135,33233,42184.28,35329.62
17 (tie),8/30/2021,Barnes-Jewish Hospital,287,ms-drg,"circulatory disorders except ami, with cardiac catheterization without mcc",ACCESS CHOICE PPO,36025.51,9176.45,18517.14,29479.94,21615.31
17 (tie),8/30/2021,Barnes-Jewish Hospital,287,ms-drg,"circulatory disorders except ami, with cardiac catheterization without mcc",ACCESS PPO,36025.51,9176.45,22261.98,29479.94,21615.31
17 (tie),8/30/2021,Barnes-Jewish Hospital,287,ms-drg,"circulatory disorders except ami, with cardiac catheterization without mcc",CONNECT NETWORK,36025.51,9176.45,17205.06,29479.94,21615.31
17 (tie),8/30/2021,Barnes-Jewish Hospital,287,ms-drg,"circulatory disorders except ami, with cardiac catheterization without mcc",TRICARE,36025.51,9176.45,9176.45,29479.94,21615.31
17 (tie),8/30/2021,Barnes-Jewish Hospital,287,ms-drg,"circulatory disorders except ami, with cardiac catheterization without mcc",UHC MEDICARE,36025.51,9176.45,9739.32,29479.94,21615.31
17 (tie),8/30/2021,Barnes-Jewish Hospital,291,ms-drg,heart failure and shock with mcc,ACCESS CHOICE PPO,26136.05,8980.84,23192.29,28808.69,15681.63
17 (tie),8/30/2021,Barnes-Jewish Hospital,291,ms-drg,heart failure and shock with mcc,ADVANTRA,26136.05,8980.84,11080.39,28808.69,15681.63
17 (tie),8/30/2021,Barnes-Jewish Hospital,291,ms-drg,heart failure and shock with mcc,AETNA MEDICARE,26136.05,8980.84,11155.89,28808.69,15681.63
17 (tie),8/30/2021,Barnes-Jewish Hospital,291,ms-drg,heart failure and shock with mcc,BL CHOICE PRF PPO IL,26136.05,8980.84,27942.76,28808.69,15681.63
17 (tie),8/30/2021,Barnes-Jewish Hospital,291,ms-drg,heart failure and shock with mcc,CONNECT NETWORK,26136.05,8980.84,12518,28808.69,15681.63
17 (tie),8/30/2021,Barnes-Jewish Hospital,292,ms-drg,heart failure and shock with cc,ACCESS PPO,20231.25,6813.24,18573.97,18573.97,12138.75
17 (tie),8/30/2021,Barnes-Jewish Hospital,292,ms-drg,heart failure and shock with cc,AETNA MCR GOLD,20231.25,6813.24,6813.24,18573.97,12138.75
17 (tie),8/30/2021,Barnes-Jewish Hospital,292,ms-drg,heart failure and shock with cc,CONNECT NETWORK,20231.25,6813.24,12648,18573.97,12138.75
17 (tie),8/30/2021,Barnes-Jewish Hospital,299,ms-drg,peripheral vascular disorders with mcc,ADVANTRA,36409.8,5914.76,13049.87,21527.86,21845.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,299,ms-drg,peripheral vascular disorders with mcc,TRICARE,36409.8,5914.76,5914.76,21527.86,21845.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,299,ms-drg,peripheral vascular disorders with mcc,UHC,36409.8,5914.76,10370.59,21527.86,21845.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,299,ms-drg,peripheral vascular disorders with mcc,UHC MEDICARE,36409.8,5914.76,12197.04,21527.86,21845.88
17 (tie),8/30/2021,Barnes-Jewish Hospital,300,ms-drg,peripheral vascular disorders with cc,ACCESS CHOICE PPO,27240.19,5944.5,15535.69,19746.75,16344.11
17 (tie),8/30/2021,Barnes-Jewish Hospital,300,ms-drg,peripheral vascular disorders with cc,AETNA MCR GOLD,27240.19,5944.5,8283.51,19746.75,16344.11
17 (tie),8/30/2021,Barnes-Jewish Hospital,300,ms-drg,peripheral vascular disorders with cc,UHC,27240.19,5944.5,15954.57,19746.75,16344.11
17 (tie),8/30/2021,Barnes-Jewish Hospital,305,ms-drg,hypertension without mcc,UHC,18072.1,5912,10364,12034,10843.26
17 (tie),8/30/2021,Barnes-Jewish Hospital,305,ms-drg,hypertension without mcc,UHC MEDICARE,18072.1,5912,6504.99,12034,10843.26
17 (tie),8/30/2021,Barnes-Jewish Hospital,308,ms-drg,cardiac arrhythmia and conduction disorders with mcc,ACCESS PPO,26270.32,9020.25,22500.68,22500.68,15762.19
17 (tie),8/30/2021,Barnes-Jewish Hospital,308,ms-drg,cardiac arrhythmia and conduction disorders with mcc,UHC,26270.32,9020.25,14235,22500.68,15762.19
17 (tie),8/30/2021,Barnes-Jewish Hospital,309,ms-drg,cardiac arrhythmia and conduction disorders with cc,ACCESS CHOICE PPO,17699.95,4785.91,12334.25,14949,10619.97
17 (tie),8/30/2021,Barnes-Jewish Hospital,309,ms-drg,cardiac arrhythmia and conduction disorders with cc,ACCESS PPO,17699.95,4785.91,14615.5,14949,10619.97
17 (tie),8/30/2021,Barnes-Jewish Hospital,309,ms-drg,cardiac arrhythmia and conduction disorders with cc,AETNA LOCAL NON LOCAL,17699.95,4785.91,13044.6,14949,10619.97
17 (tie),8/30/2021,Barnes-Jewish Hospital,309,ms-drg,cardiac arrhythmia and conduction disorders with cc,AETNA MCR GOLD,17699.95,4785.91,6798.33,14949,10619.97
17 (tie),8/30/2021,Barnes-Jewish Hospital,309,ms-drg,cardiac arrhythmia and conduction disorders with cc,CIGNA OPEN ACCESS,17699.95,4785.91,14949,14949,10619.97
17 (tie),8/30/2021,Barnes-Jewish Hospital,309,ms-drg,cardiac arrhythmia and conduction disorders with cc,TRNPLT OPTUM,17699.95,4785.91,10615.36,14949,10619.97
17 (tie),8/30/2021,Barnes-Jewish Hospital,309,ms-drg,cardiac arrhythmia and conduction disorders with cc,VA FEE BASIS,17699.95,4785.91,4785.91,14949,10619.97
17 (tie),8/30/2021,Barnes-Jewish Hospital,310,ms-drg,cardiac arrhythmia and conduction disorders without cc/mcc,ACCESS CHOICE PPO,13202.1,2967.19,8839.13,12812.25,7921.26
17 (tie),8/30/2021,Barnes-Jewish Hospital,310,ms-drg,cardiac arrhythmia and conduction disorders without cc/mcc,CONNECT NETWORK,13202.1,2967.19,9733,12812.25,7921.26
17 (tie),8/30/2021,Barnes-Jewish Hospital,310,ms-drg,cardiac arrhythmia and conduction disorders without cc/mcc,UHC,13202.1,2967.19,12812.25,12812.25,7921.26
17 (tie),8/30/2021,Barnes-Jewish Hospital,313,ms-drg,chest pain,ACCESS PPO,16798.87,2976.25,13297.84,13297.84,10079.32
17 (tie),8/30/2021,Barnes-Jewish Hospital,313,ms-drg,chest pain,AETNA MCR GOLD,16798.87,2976.25,6516.15,13297.84,10079.32
17 (tie),8/30/2021,Barnes-Jewish Hospital,314,ms-drg,other circulatory system diagnoses with mcc,ACCESS CHOICE PPO,47284.73,15982.98,41222.94,41222.94,28370.84
17 (tie),8/30/2021,Barnes-Jewish Hospital,314,ms-drg,other circulatory system diagnoses with mcc,AETNA LOCAL NON LOCAL,47284.73,15982.98,19319.84,41222.94,28370.84
17 (tie),8/30/2021,Barnes-Jewish Hospital,314,ms-drg,other circulatory system diagnoses with mcc,TRNPLT OPTUM,47284.73,15982.98,32739.19,41222.94,28370.84
17 (tie),8/30/2021,Barnes-Jewish Hospital,314,ms-drg,other circulatory system diagnoses with mcc,UHC,47284.73,15982.98,24430,41222.94,28370.84
17 (tie),8/30/2021,Barnes-Jewish Hospital,314,ms-drg,other circulatory system diagnoses with mcc,UHC MEDICARE,47284.73,15982.98,15982.98,41222.94,28370.84
17 (tie),8/30/2021,Barnes-Jewish Hospital,315,ms-drg,other circulatory system diagnoses with cc,UHC,22311,5207.63,5207.63,21826,13386.6
17 (tie),8/30/2021,Barnes-Jewish Hospital,315,ms-drg,other circulatory system diagnoses with cc,UHC MEDICARE,22311,5207.63,8429.98,21826,13386.6
17 (tie),8/30/2021,Barnes-Jewish Hospital,330,ms-drg,major small and large bowel procedures with cc,CIGNA OPEN ACCESS,52705.19,15449.25,41407.5,48185.52,31623.11
17 (tie),8/30/2021,Barnes-Jewish Hospital,326,ms-drg,"stomach, esophageal and duodenal procedures with mcc",UHC,101368.29,17811.45,44265,67787.04,60820.97
17 (tie),8/30/2021,Barnes-Jewish Hospital,326,ms-drg,"stomach, esophageal and duodenal procedures with mcc",UHC MEDICARE,101368.29,17811.45,39333.73,67787.04,60820.97
