US News Ranking,Hospital Name,Billing Code Type,DRG Number,DRG Description,Payor,Plan,Charge Amount
7,New York-Presbyterian Hospital,MSDRG,312,SYNCOPE AND COLLAPSE,United Healthcare,UHC Community Plan/United Medicare,7747.79256722
7,New York-Presbyterian Hospital,MSDRG,313,CHEST PAIN,United Healthcare,UHC Community Plan/United Medicare,6725.7781557384
7,New York-Presbyterian Hospital,MSDRG,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,United Healthcare,UHC Community Plan/United Medicare,18603.9729312954
7,New York-Presbyterian Hospital,MSDRG,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,United Healthcare,UHC Community Plan/United Medicare,8921.410139484
7,New York-Presbyterian Hospital,MSDRG,316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,6743.203806403
7,New York-Presbyterian Hospital,MSDRG,319,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,United Healthcare,UHC Community Plan/United Medicare,38061.4544634409
7,New York-Presbyterian Hospital,MSDRG,320,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITHOUT MCC,United Healthcare,UHC Community Plan/United Medicare,21399.9185804381
7,New York-Presbyterian Hospital,MSDRG,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",United Healthcare,UHC Community Plan/United Medicare,46760.339275233
7,New York-Presbyterian Hospital,MSDRG,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",United Healthcare,UHC Community Plan/United Medicare,22786.1290908108
7,New York-Presbyterian Hospital,MSDRG,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",United Healthcare,UHC Community Plan/United Medicare,14963.7545074505
7,New York-Presbyterian Hospital,MSDRG,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,United Healthcare,UHC Community Plan/United Medicare,43012.9530998006
7,New York-Presbyterian Hospital,MSDRG,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,United Healthcare,UHC Community Plan/United Medicare,22651.9515806931
7,New York-Presbyterian Hospital,MSDRG,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,15343.6336919399
7,New York-Presbyterian Hospital,MSDRG,332,RECTAL RESECTION WITH MCC,United Healthcare,UHC Community Plan/United Medicare,36698.7685814655
7,New York-Presbyterian Hospital,MSDRG,333,RECTAL RESECTION WITH CC,United Healthcare,UHC Community Plan/United Medicare,19097.118845105
7,New York-Presbyterian Hospital,MSDRG,334,RECTAL RESECTION WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,14455.7967905761
7,New York-Presbyterian Hospital,MSDRG,335,PERITONEAL ADHESIOLYSIS WITH MCC,United Healthcare,UHC Community Plan/United Medicare,34537.9878990492
7,New York-Presbyterian Hospital,MSDRG,336,PERITONEAL ADHESIOLYSIS WITH CC,United Healthcare,UHC Community Plan/United Medicare,20404.0426449535
7,New York-Presbyterian Hospital,MSDRG,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,14705.8548776138
7,New York-Presbyterian Hospital,MSDRG,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,United Healthcare,UHC Community Plan/United Medicare,24812.7322631094
7,New York-Presbyterian Hospital,MSDRG,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,United Healthcare,UHC Community Plan/United Medicare,15229.4956800864
7,New York-Presbyterian Hospital,MSDRG,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,11142.3093166933
7,New York-Presbyterian Hospital,MSDRG,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,United Healthcare,UHC Community Plan/United Medicare,20675.0115127888
7,New York-Presbyterian Hospital,MSDRG,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,United Healthcare,UHC Community Plan/United Medicare,12924.9533796868
7,New York-Presbyterian Hospital,MSDRG,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,10099.3841244142
7,New York-Presbyterian Hospital,MSDRG,344,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,United Healthcare,UHC Community Plan/United Medicare,24996.5728776214
7,New York-Presbyterian Hospital,MSDRG,345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,United Healthcare,UHC Community Plan/United Medicare,14196.1545956728
7,New York-Presbyterian Hospital,MSDRG,346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,11552.6833898458
7,New York-Presbyterian Hospital,MSDRG,347,ANAL AND STOMAL PROCEDURES WITH MCC,United Healthcare,UHC Community Plan/United Medicare,21914.8465575785
7,New York-Presbyterian Hospital,MSDRG,348,ANAL AND STOMAL PROCEDURES WITH CC,United Healthcare,UHC Community Plan/United Medicare,12186.1057915057
7,New York-Presbyterian Hospital,MSDRG,349,ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,8972.8158089447
7,New York-Presbyterian Hospital,MSDRG,350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,United Healthcare,UHC Community Plan/United Medicare,21828.5895867885
7,New York-Presbyterian Hospital,MSDRG,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,United Healthcare,UHC Community Plan/United Medicare,13445.9803345597
7,New York-Presbyterian Hospital,MSDRG,352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,10062.7902580184
7,New York-Presbyterian Hospital,MSDRG,353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,United Healthcare,UHC Community Plan/United Medicare,26795.7713087463
7,New York-Presbyterian Hospital,MSDRG,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,United Healthcare,UHC Community Plan/United Medicare,15990.9966141315
7,New York-Presbyterian Hospital,MSDRG,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,12291.5309780268
7,New York-Presbyterian Hospital,MSDRG,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,United Healthcare,UHC Community Plan/United Medicare,37973.4549275845
7,New York-Presbyterian Hospital,MSDRG,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,United Healthcare,UHC Community Plan/United Medicare,20205.3902273765
7,New York-Presbyterian Hospital,MSDRG,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,12194.818616838
7,New York-Presbyterian Hospital,MSDRG,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,United Healthcare,UHC Community Plan/United Medicare,17422.5138162323
7,New York-Presbyterian Hospital,MSDRG,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,United Healthcare,UHC Community Plan/United Medicare,9825.8014089792
7,New York-Presbyterian Hospital,MSDRG,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,6958.4105921114
7,New York-Presbyterian Hospital,MSDRG,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,United Healthcare,UHC Community Plan/United Medicare,15523.989176319
7,New York-Presbyterian Hospital,MSDRG,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,United Healthcare,UHC Community Plan/United Medicare,9408.4570755609
7,New York-Presbyterian Hospital,MSDRG,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,6927.9157034483
7,New York-Presbyterian Hospital,MSDRG,374,DIGESTIVE MALIGNANCY WITH MCC,United Healthcare,UHC Community Plan/United Medicare,18508.1318526399
7,New York-Presbyterian Hospital,MSDRG,375,DIGESTIVE MALIGNANCY WITH CC,United Healthcare,UHC Community Plan/United Medicare,10961.9538323142
7,New York-Presbyterian Hospital,MSDRG,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,8272.3046522259
7,New York-Presbyterian Hospital,MSDRG,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,United Healthcare,UHC Community Plan/United Medicare,16133.8869495816
7,New York-Presbyterian Hospital,MSDRG,378,GASTROINTESTINAL HEMORRHAGE WITH CC,United Healthcare,UHC Community Plan/United Medicare,9096.5379286637
7,New York-Presbyterian Hospital,MSDRG,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,5992.1582627567
7,New York-Presbyterian Hospital,MSDRG,380,COMPLICATED PEPTIC ULCER WITH MCC,United Healthcare,UHC Community Plan/United Medicare,16877.9622329621
7,New York-Presbyterian Hospital,MSDRG,381,COMPLICATED PEPTIC ULCER WITH CC,United Healthcare,UHC Community Plan/United Medicare,9669.8418355306
7,New York-Presbyterian Hospital,MSDRG,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,7137.0235114241
7,New York-Presbyterian Hospital,MSDRG,383,UNCOMPLICATED PEPTIC ULCER WITH MCC,United Healthcare,UHC Community Plan/United Medicare,11876.8004922082
7,New York-Presbyterian Hospital,MSDRG,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,United Healthcare,UHC Community Plan/United Medicare,8219.1564176987
7,New York-Presbyterian Hospital,MSDRG,385,INFLAMMATORY BOWEL DISEASE WITH MCC,United Healthcare,UHC Community Plan/United Medicare,14575.1624976289
7,New York-Presbyterian Hospital,MSDRG,386,INFLAMMATORY BOWEL DISEASE WITH CC,United Healthcare,UHC Community Plan/United Medicare,9110.4784491954
7,New York-Presbyterian Hospital,MSDRG,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,6667.4022260118
7,New York-Presbyterian Hospital,MSDRG,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,United Healthcare,UHC Community Plan/United Medicare,13636.7912093376
7,New York-Presbyterian Hospital,MSDRG,389,GASTROINTESTINAL OBSTRUCTION WITH CC,United Healthcare,UHC Community Plan/United Medicare,7612.743774569
7,New York-Presbyterian Hospital,MSDRG,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,5520.794412278
7,New York-Presbyterian Hospital,MSDRG,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",United Healthcare,UHC Community Plan/United Medicare,11324.4073661389
7,New York-Presbyterian Hospital,MSDRG,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",United Healthcare,UHC Community Plan/United Medicare,7112.6276004936
7,New York-Presbyterian Hospital,MSDRG,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,United Healthcare,UHC Community Plan/United Medicare,14914.0914030563
7,New York-Presbyterian Hospital,MSDRG,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,United Healthcare,UHC Community Plan/United Medicare,8638.2433161835
7,New York-Presbyterian Hospital,MSDRG,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,6116.751665009
7,New York-Presbyterian Hospital,MSDRG,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",United Healthcare,UHC Community Plan/United Medicare,50431.052587741
7,New York-Presbyterian Hospital,MSDRG,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",United Healthcare,UHC Community Plan/United Medicare,25541.1244608916
7,New York-Presbyterian Hospital,MSDRG,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",United Healthcare,UHC Community Plan/United Medicare,18894.1100148618
7,New York-Presbyterian Hospital,MSDRG,408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC,United Healthcare,UHC Community Plan/United Medicare,33138.708150678
7,New York-Presbyterian Hospital,MSDRG,409,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC,United Healthcare,UHC Community Plan/United Medicare,18880.1694943301
7,New York-Presbyterian Hospital,MSDRG,410,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,14104.6699296834
7,New York-Presbyterian Hospital,MSDRG,412,CHOLECYSTECTOMY WITH C.D.E. WITH CC,United Healthcare,UHC Community Plan/United Medicare,20283.8056553675
7,New York-Presbyterian Hospital,MSDRG,413,CHOLECYSTECTOMY WITH C.D.E. WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,15521.3753287193
7,New York-Presbyterian Hospital,MSDRG,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,United Healthcare,UHC Community Plan/United Medicare,32053.0901142704
7,New York-Presbyterian Hospital,MSDRG,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC,United Healthcare,UHC Community Plan/United Medicare,18142.1931886823
7,New York-Presbyterian Hospital,MSDRG,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,12832.5974311641
7,New York-Presbyterian Hospital,MSDRG,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,United Healthcare,UHC Community Plan/United Medicare,21562.8484141526
7,New York-Presbyterian Hospital,MSDRG,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,United Healthcare,UHC Community Plan/United Medicare,15156.3079472949
7,New York-Presbyterian Hospital,MSDRG,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,11900.3251206055
7,New York-Presbyterian Hospital,MSDRG,420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,United Healthcare,UHC Community Plan/United Medicare,31078.9962421166
7,New York-Presbyterian Hospital,MSDRG,421,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC,United Healthcare,UHC Community Plan/United Medicare,17060.0602824077
7,New York-Presbyterian Hospital,MSDRG,422,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,13105.3088640659
7,New York-Presbyterian Hospital,MSDRG,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC,United Healthcare,UHC Community Plan/United Medicare,36911.3615195742
7,New York-Presbyterian Hospital,MSDRG,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,United Healthcare,UHC Community Plan/United Medicare,20341.3103025608
7,New York-Presbyterian Hospital,MSDRG,425,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,13881.6216011759
7,New York-Presbyterian Hospital,MSDRG,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,United Healthcare,UHC Community Plan/United Medicare,16827.4278460346
7,New York-Presbyterian Hospital,MSDRG,433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,United Healthcare,UHC Community Plan/United Medicare,9413.6847707603
7,New York-Presbyterian Hospital,MSDRG,434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,5848.3966447734
7,New York-Presbyterian Hospital,MSDRG,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,United Healthcare,UHC Community Plan/United Medicare,15717.4138986966
7,New York-Presbyterian Hospital,MSDRG,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,United Healthcare,UHC Community Plan/United Medicare,10211.7795712011
7,New York-Presbyterian Hospital,MSDRG,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,8246.1661762289
7,New York-Presbyterian Hospital,MSDRG,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,United Healthcare,UHC Community Plan/United Medicare,14361.698276987
7,New York-Presbyterian Hospital,MSDRG,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,United Healthcare,UHC Community Plan/United Medicare,7804.4259318801
7,New York-Presbyterian Hospital,MSDRG,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,5722.9319599879
7,New York-Presbyterian Hospital,MSDRG,441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",United Healthcare,UHC Community Plan/United Medicare,16816.1011731026
7,New York-Presbyterian Hospital,MSDRG,442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",United Healthcare,UHC Community Plan/United Medicare,8543.2735200611
7,New York-Presbyterian Hospital,MSDRG,443,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",United Healthcare,UHC Community Plan/United Medicare,6218.6917213971
7,New York-Presbyterian Hospital,MSDRG,444,DISORDERS OF THE BILIARY TRACT WITH MCC,United Healthcare,UHC Community Plan/United Medicare,15004.7047865125
7,New York-Presbyterian Hospital,MSDRG,445,DISORDERS OF THE BILIARY TRACT WITH CC,United Healthcare,UHC Community Plan/United Medicare,9828.4152565789
7,New York-Presbyterian Hospital,MSDRG,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,7555.2391273756
7,New York-Presbyterian Hospital,MSDRG,453,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC,United Healthcare,UHC Community Plan/United Medicare,80493.7851143911
7,New York-Presbyterian Hospital,MSDRG,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,United Healthcare,UHC Community Plan/United Medicare,53528.4619933821
7,New York-Presbyterian Hospital,MSDRG,455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,42098.9777224398
7,New York-Presbyterian Hospital,MSDRG,456,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH MCC",United Healthcare,UHC Community Plan/United Medicare,75370.6438189847
7,New York-Presbyterian Hospital,MSDRG,457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITH CC",United Healthcare,UHC Community Plan/United Medicare,57037.9880372422
7,New York-Presbyterian Hospital,MSDRG,458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE FUSIONS WITHOUT CC/MCC",United Healthcare,UHC Community Plan/United Medicare,44070.6900951447
7,New York-Presbyterian Hospital,MSDRG,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,United Healthcare,UHC Community Plan/United Medicare,59108.1553362023
7,New York-Presbyterian Hospital,MSDRG,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,United Healthcare,UHC Community Plan/United Medicare,34687.8484947652
7,New York-Presbyterian Hospital,MSDRG,461,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITH MCC,United Healthcare,UHC Community Plan/United Medicare,53429.1357845936
7,New York-Presbyterian Hospital,MSDRG,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCEDURES OF LOWER EXTREMITY WITHOUT MCC,United Healthcare,UHC Community Plan/United Medicare,27810.815459962
7,New York-Presbyterian Hospital,MSDRG,463,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITH MCC,United Healthcare,UHC Community Plan/United Medicare,47230.8318431785
7,New York-Presbyterian Hospital,MSDRG,464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITH CC,United Healthcare,UHC Community Plan/United Medicare,26368.8428674624
7,New York-Presbyterian Hospital,MSDRG,465,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,16507.6671563383
7,New York-Presbyterian Hospital,MSDRG,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,United Healthcare,UHC Community Plan/United Medicare,47016.4963400033
7,New York-Presbyterian Hospital,MSDRG,467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,United Healthcare,UHC Community Plan/United Medicare,31610.4785873884
7,New York-Presbyterian Hospital,MSDRG,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC,United Healthcare,UHC Community Plan/United Medicare,24857.1676723042
7,New York-Presbyterian Hospital,MSDRG,469,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC OR TOTAL ANKLE REPLACEMENT,United Healthcare,UHC Community Plan/United Medicare,27327.253654018
